Season,M/W,Match,Y/M/D,Pool,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,9,Ospino Montero Maira Alejandra,-,MB,3,3,0,0,-,50,3,1,0,4,50,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,10,Toro Juliana,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,2,0,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,13,Gomez Camila,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,5,2,16,23,13.04,12,2,16,62.5,0,0,9,9,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,14,Velasquez Angie,-,S,0,0,0,0,-,-25,0,0,1,1,0,0,0,0,0,-,0,1,2,3,-33.33,0,0,0,0,-,0,1,2,-50,1,0,10,11,9.09
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,15,Marin Maria Alejandra,C,S,0,0,0,0,-,-15.79,0,0,3,3,0,0,3,0,3,-100,0,0,13,13,0,0,0,0,0,-,2,5,10,-30,12,0,88,100,12
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,16,Rangel Melissa,-,MB,7,6,1,0,-,2.63,6,2,10,18,22.22,1,4,4,9,-33.33,0,0,11,11,0,0,0,0,0,-,2,1,5,20,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,19,Martinez Maria Margarita,-,OH,1,0,0,1,-,20,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,0,0,4,4,0,0,2,2,-100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,20,Coneo Cardona Amanda Daniela,-,OH,17,13,2,2,-,28.57,13,4,7,24,37.5,2,0,0,2,100,2,1,13,16,6.25,7,2,19,28,17.86,12,5,17,41.18,0,0,2,2,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,ALL SETS,23,Montoya Murillo Yeny Liseth,-,OH,0,0,0,0,-,0,0,0,2,2,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,3,Segovia Dayana,-,O,1,1,0,0,-,-10,1,1,6,8,0,0,1,0,1,-100,0,0,1,1,0,0,0,4,4,0,2,1,3,33.33,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,4,Grajales Pascua Laura Vanessa,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,5,Olaya Gamboa Ana Karina,-,OH,3,3,0,0,-,11.11,3,1,3,7,28.57,0,1,0,1,-100,0,0,1,1,0,1,0,5,6,16.67,1,0,1,100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,6,Carabali Valerin,-,MB,1,1,0,0,-,-25,1,1,1,3,0,0,1,0,1,-100,0,1,3,4,-25,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,7,Renteria Moreno Karen Tatiana,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,9,Ospino Montero Maira Alejandra,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,10,Toro Juliana,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,13,Gomez Camila,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,6,8,25,5,1,6,66.67,0,0,3,3,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,14,Velasquez Angie,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,3,4,25
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,15,Marin Maria Alejandra,C,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,1,2,3,-33.33,6,0,25,31,19.35
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,16,Rangel Melissa,-,MB,3,3,0,0,-,7.14,3,1,5,9,22.22,0,1,2,3,-33.33,0,0,2,2,0,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,19,Martinez Maria Margarita,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,1,1,-100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,20,Coneo Cardona Amanda Daniela,-,OH,7,6,1,0,-,38.46,6,2,1,9,44.44,1,0,0,1,100,0,0,3,3,0,0,0,5,5,0,1,2,3,-33.33,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 1,23,Montoya Murillo Yeny Liseth,-,OH,0,0,0,0,-,0,0,0,2,2,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,3,Segovia Dayana,-,O,1,1,0,0,-,-11.11,1,2,1,4,-25,0,0,0,0,-,0,0,5,5,0,1,2,0,3,-33.33,1,0,3,33.33,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,4,Grajales Pascua Laura Vanessa,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,5,Olaya Gamboa Ana Karina,-,OH,2,2,0,0,-,-14.29,2,2,1,5,0,0,0,0,0,-,0,1,1,2,-50,0,0,3,3,0,0,2,2,-100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,6,Carabali Valerin,-,MB,1,1,0,0,-,-33.33,1,2,1,4,-25,0,2,2,4,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,7,Renteria Moreno Karen Tatiana,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,9,Ospino Montero Maira Alejandra,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,10,Toro Juliana,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,13,Gomez Camila,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,3,1,4,50,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,14,Velasquez Angie,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,15,Marin Maria Alejandra,C,S,0,0,0,0,-,-25,0,0,0,0,-,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,2,0,20,22,9.09
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,16,Rangel Melissa,-,MB,0,0,0,0,-,-20,0,1,2,3,-33.33,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,19,Martinez Maria Margarita,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,20,Coneo Cardona Amanda Daniela,-,OH,5,4,1,0,-,25,4,2,1,7,28.57,1,0,0,1,100,0,0,4,4,0,1,1,3,5,0,3,1,4,50,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 2,23,Montoya Murillo Yeny Liseth,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,3,Segovia Dayana,-,O,7,7,0,0,-,38.46,7,1,2,10,60,0,1,0,1,-100,0,0,2,2,0,0,0,1,1,0,1,2,4,-25,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,4,Grajales Pascua Laura Vanessa,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,5,Olaya Gamboa Ana Karina,-,OH,2,2,0,0,-,10,2,1,4,7,14.29,0,0,1,1,0,0,0,2,2,0,0,0,3,3,0,0,1,1,-100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,6,Carabali Valerin,-,MB,2,2,0,0,-,11.11,2,0,2,4,50,0,0,2,2,0,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,7,Renteria Moreno Karen Tatiana,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,9,Ospino Montero Maira Alejandra,-,MB,2,2,0,0,-,100,2,0,0,2,100,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,10,Toro Juliana,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,13,Gomez Camila,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,3,5,0,2,0,2,100,0,0,4,4,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,14,Velasquez Angie,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,2,-50,0,0,3,3,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,15,Marin Maria Alejandra,C,S,0,0,0,0,-,-20,0,0,0,0,-,0,1,0,1,-100,0,0,4,4,0,0,0,0,0,-,0,2,4,-50,2,0,19,21,9.52
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,16,Rangel Melissa,-,MB,1,1,0,0,-,0,1,0,1,2,50,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,19,Martinez Maria Margarita,-,OH,1,0,0,1,-,50,0,0,0,0,-,0,0,0,0,-,1,0,1,2,50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,20,Coneo Cardona Amanda Daniela,-,OH,4,2,0,2,-,33.33,2,0,3,5,40,0,0,0,0,-,2,0,5,7,28.57,3,1,6,10,20,6,1,7,71.43,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 3,23,Montoya Murillo Yeny Liseth,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,3,Segovia Dayana,-,O,3,1,1,1,-,0,1,2,5,8,-12.5,1,1,0,2,0,1,0,2,3,33.33,1,1,3,5,0,4,1,5,60,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,4,Grajales Pascua Laura Vanessa,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,5,Olaya Gamboa Ana Karina,-,OH,4,4,0,0,-,-5.56,4,3,6,13,7.69,0,1,1,2,-50,0,1,2,3,-33.33,2,0,2,4,50,4,0,4,100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,6,Carabali Valerin,-,MB,1,0,1,0,-,25,0,0,0,0,-,1,0,1,2,50,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,7,Renteria Moreno Karen Tatiana,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,9,Ospino Montero Maira Alejandra,-,MB,1,1,0,0,-,0,1,1,0,2,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,10,Toro Juliana,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,13,Gomez Camila,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,3,5,0,2,0,4,50,0,0,2,2,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,14,Velasquez Angie,-,S,0,0,0,0,-,-50,0,0,1,1,0,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,3,3,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,15,Marin Maria Alejandra,C,S,0,0,0,0,-,-16.67,0,0,3,3,0,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,1,0,2,50,2,0,24,26,7.69
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,16,Rangel Melissa,-,MB,3,2,1,0,-,7.69,2,0,2,4,50,1,2,2,5,-20,0,0,4,4,0,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,19,Martinez Maria Margarita,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,20,Coneo Cardona Amanda Daniela,-,OH,1,1,0,0,-,0,1,0,2,3,33.33,0,0,0,0,-,0,1,1,2,-50,3,0,5,8,37.5,2,1,3,33.33,0,0,1,1,0
2023,Women,6,2023/7/29,Semifinals,Laval,France,Colombia,Sweden,1,3,17,17,25,17,-,25,25,22,25,-,SET 4,23,Montoya Murillo Yeny Liseth,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,1,Milenko Oleksandra,-,OH,23,21,2,0,-,20.59,21,3,25,49,36.73,2,4,3,9,-22.22,0,2,8,10,-20,9,3,24,36,16.67,12,4,18,44.44,0,1,0,1,-100
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,2,Meliushkyna Diana,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,4,Lutsenko Alika,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,6,Niemtseva Krystyna,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,0,7,13,46.15,20,4,26,61.54,0,0,10,10,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,7,Dorsman Svitlana,C,MB,14,13,1,0,-,4.41,13,3,12,28,35.71,1,7,12,20,-30,0,1,19,20,-5,0,0,0,0,-,7,1,8,75,0,0,3,3,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,9,Viktoriia Oliinyk,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,14,Sharhorodska Daria,-,S,5,2,1,2,-,9.68,2,0,2,4,50,1,2,4,7,-14.29,2,0,18,20,10,0,0,0,0,-,9,0,10,90,25,0,117,142,17.61
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,16,Maievska Anastasiia,-,MB,10,7,2,1,-,2.38,7,0,7,14,50,2,7,7,16,-31.25,1,2,9,12,-8.33,0,0,1,1,0,1,1,2,0,0,0,1,1,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,17,Khober Yevheniia,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,19,Danchak Viktoriia,-,O,14,12,1,1,-,13.46,12,4,18,34,23.53,1,2,3,6,-16.67,1,1,10,12,0,0,0,0,0,-,8,1,9,77.78,0,0,3,3,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,23,Dymar Yuliia,-,OH,7,5,2,0,-,2.5,5,6,8,19,-5.26,2,0,3,5,40,0,0,16,16,0,5,1,24,30,13.33,14,3,18,61.11,0,0,5,5,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,24,Kraiduba Anastasiia,-,O,6,6,0,0,-,4.55,6,4,8,18,11.11,0,0,1,1,0,0,1,2,3,-33.33,0,0,0,0,-,5,1,7,57.14,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,26,Kotar Uliana,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,ALL SETS,29,Kodola Nadiia,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,1,Milenko Oleksandra,-,OH,5,5,0,0,-,23.08,5,1,4,10,40,0,0,1,1,0,0,1,1,2,-50,6,0,12,18,33.33,2,3,5,-20,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,2,Meliushkyna Diana,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,4,Lutsenko Alika,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,6,Niemtseva Krystyna,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,2,10,40,0,0,1,1,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,7,Dorsman Svitlana,C,MB,4,4,0,0,-,15,4,0,6,10,40,0,1,2,3,-33.33,0,0,7,7,0,0,0,0,0,-,4,1,5,60,0,0,1,1,0
2023,Women,7,2023/7/30,Final_3rd-4th,Laval,France,Ukraine,Colombia,1,3,23,25,24,22,-,25,12,26,25,-,SET 1,9,Viktoriia Oliinyk,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
