Season,M/W,Match,Y/M/D,Pool,City,Country,Team,VS_Team,SET,VS_SET,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 1,10,Na Gyeong-Bok,-,OH,6,6,0,0,-,30.77,6,0,2,8,75,0,0,0,0,-,0,2,3,5,-40,3,0,8,11,27.27,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 1,11,Choi Min-Ho,-,MB,1,1,0,0,-,0,1,0,2,3,33.33,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 1,14,Lim Sungjin,-,OH,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 1,18,Heo Subong,-,O,7,6,1,0,-,20,6,2,2,10,40,1,0,0,1,100,0,2,2,4,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 1,22,Shin Yung-Suk,-,MB,1,1,0,0,-,16.67,1,0,1,2,50,0,0,1,1,0,0,0,3,3,0,2,0,0,2,100,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,1,Im Donghyeok,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,2,Han Sun-Soo,C,S,0,0,0,0,-,-25,0,0,0,0,-,0,0,0,0,-,0,1,3,4,-25,0,0,0,0,-,2,0,2,100,0,0,32,32,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,3,Hwang Kyungmin,-,OH,0,0,0,0,-,0,0,0,2,2,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,4,Jeong Minsu,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,6,6,0,1,0,1,100,0,0,3,3,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,5,Park Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,6,Hwang Taekeui,-,S,1,0,0,1,-,50,0,0,0,0,-,0,0,0,0,-,1,0,1,2,50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,7,Park Jin-Woo,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,8,Kim Kyumin,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,9,Kwak Seung-Suk,-,OH,1,1,0,0,-,-25,1,1,3,5,0,0,0,0,0,-,0,2,1,3,-66.67,2,0,1,3,66.67,2,0,2,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,10,Na Gyeong-Bok,-,OH,3,3,0,0,-,0,3,1,2,6,33.33,0,0,0,0,-,0,2,2,4,-50,1,0,9,10,10,6,0,7,85.71,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,11,Choi Min-Ho,-,MB,3,2,1,0,-,33.33,2,0,4,6,33.33,1,0,1,2,50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,14,Lim Sungjin,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,18,Heo Subong,-,O,10,10,0,0,-,40,10,2,4,16,50,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,3,0,3,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 2,22,Shin Yung-Suk,-,MB,1,0,1,0,-,0,0,0,0,0,-,1,0,0,1,100,0,1,5,6,-16.67,0,0,1,1,0,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,1,Im Donghyeok,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,2,Han Sun-Soo,C,S,0,0,0,0,-,-20,0,0,0,0,-,0,0,0,0,-,0,1,4,5,-20,0,0,0,0,-,3,0,3,100,0,0,28,28,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,3,Hwang Kyungmin,-,OH,2,2,0,0,-,-14.29,2,1,0,3,33.33,0,0,0,0,-,0,2,2,4,-50,0,0,4,4,0,4,0,4,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,4,Jeong Minsu,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,1,0,1,100,0,0,2,2,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,5,Park Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,6,Hwang Taekeui,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,7,Park Jin-Woo,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,8,Kim Kyumin,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,9,Kwak Seung-Suk,-,OH,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,1,0,2,3,33.33,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,10,Na Gyeong-Bok,-,OH,4,4,0,0,-,11.76,4,2,7,13,15.38,0,0,1,1,0,0,0,3,3,0,1,0,4,5,20,3,0,3,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,11,Choi Min-Ho,-,MB,4,3,1,0,-,66.67,3,0,0,3,100,1,0,0,1,100,0,0,2,2,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,14,Lim Sungjin,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,18,Heo Subong,-,O,5,2,1,2,-,23.08,2,2,3,7,0,1,0,0,1,100,2,0,3,5,40,0,0,0,0,-,2,0,2,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 3,22,Shin Yung-Suk,-,MB,4,2,1,1,-,25,2,1,2,5,20,1,0,2,3,33.33,1,0,3,4,25,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,1,Im Donghyeok,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,2,Han Sun-Soo,C,S,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,1,0,1,100,0,0,19,19,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,3,Hwang Kyungmin,-,OH,3,3,0,0,-,9.09,3,1,3,7,28.57,0,1,0,1,-100,0,0,3,3,0,0,0,2,2,0,1,0,1,100,0,0,3,3,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,4,Jeong Minsu,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,6,8,0,1,0,1,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,5,Park Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,6,Hwang Taekeui,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,7,Park Jin-Woo,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,8,Kim Kyumin,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,9,Kwak Seung-Suk,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,10,Na Gyeong-Bok,-,OH,3,3,0,0,-,25,3,0,1,4,75,0,0,0,0,-,0,1,3,4,-25,1,2,6,9,-11.11,2,0,2,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,11,Choi Min-Ho,-,MB,3,2,1,0,-,50,2,0,0,2,100,1,0,2,3,33.33,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,14,Lim Sungjin,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,18,Heo Subong,-,O,5,4,0,1,-,12.5,4,1,4,9,33.33,0,0,0,0,-,1,2,4,7,-14.29,0,0,0,0,-,1,0,2,50,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 4,22,Shin Yung-Suk,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,1,Im Donghyeok,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,2,Han Sun-Soo,C,S,1,0,1,0,-,14.29,0,0,0,0,-,1,0,3,4,25,0,0,3,3,0,0,1,0,1,-100,0,0,0,-,0,0,14,14,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,3,Hwang Kyungmin,-,OH,2,2,0,0,-,33.33,2,0,1,3,66.67,0,0,1,1,0,0,0,2,2,0,0,0,2,2,0,2,0,2,100,0,0,1,1,0
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,4,Jeong Minsu,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,5,5,0,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,5,Park Kyeongmin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,6,Hwang Taekeui,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,7,Park Jin-Woo,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,8,Kim Kyumin,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,9,Kwak Seung-Suk,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,10,Na Gyeong-Bok,-,OH,4,4,0,0,-,50,4,0,0,4,100,0,0,0,0,-,0,1,1,2,-50,0,0,3,3,0,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,11,Choi Min-Ho,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,14,Lim Sungjin,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,18,Heo Subong,-,O,6,5,0,1,-,40,5,1,0,6,66.67,0,0,0,0,-,1,1,2,4,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2022,Men,1,2022/7/28,Quarter_Finals,Seoul,Korea,Korea,Australia,3,2,23,25,25,22,15,25,23,18,25,13,SET 5,22,Shin Yung-Suk,-,MB,1,0,1,0,-,20,0,0,1,1,0,1,0,1,2,50,0,0,2,2,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,1,Aydin Yasin,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,3,Toy Metin,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,5,Gungor Baturalp Burak,-,OH,14,13,0,1,-,21.05,13,1,9,23,52.17,0,1,2,3,-33.33,1,4,7,12,-25,2,0,14,16,12.5,5,0,7,71.43,0,1,4,5,-20
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,7,Savas Vahit Emre,-,MB,5,5,0,0,-,4.17,5,2,1,8,37.5,0,0,5,5,0,0,2,9,11,-18.18,0,0,2,2,0,0,0,1,0,0,0,2,2,0
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,8,Subasi Burutay,-,OH,11,9,2,0,-,30.3,9,0,2,11,81.82,2,0,5,7,28.57,0,1,14,15,-6.67,2,0,22,24,8.33,7,0,10,70,0,0,3,3,0
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,9,Lagumdzija Mirza,-,O,2,1,1,0,-,25,1,0,1,2,50,1,0,0,1,100,0,1,0,1,-100,1,2,5,8,-12.5,1,0,1,100,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,10,Eksi Arslan,C,S,3,1,0,2,-,2.86,1,0,2,3,33.33,0,0,4,4,0,2,2,24,28,0,0,0,0,0,-,3,0,4,75,0,1,91,92,-1.09
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,12,Lagumdzija Adis,-,O,25,18,5,2,-,25.37,18,5,23,46,28.26,5,0,1,6,83.33,2,3,10,15,-6.67,0,0,0,0,-,9,0,11,81.82,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,14,Gunes Faik Samet,-,MB,9,7,1,1,-,25.93,7,1,3,11,54.55,1,0,3,4,25,1,1,10,12,0,0,0,1,1,0,2,0,3,66.67,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,17,Yenipazar Murat,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,19,Bayraktar Berkay,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,9,0,9,100,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,53,Done Volkan,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,17,19,10.53,5,0,7,71.43,0,0,5,5,0
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,ALL SETS,66,Ulu Dogukan,-,MB,2,1,1,0,-,50,1,0,0,1,100,1,0,1,2,50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,1,Aydin Yasin,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,3,Toy Metin,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,5,Gungor Baturalp Burak,-,OH,3,3,0,0,-,28.57,3,0,1,4,75,0,0,1,1,0,0,1,1,2,-50,1,0,5,6,16.67,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,7,Savas Vahit Emre,-,MB,1,1,0,0,-,-16.67,1,0,0,1,100,0,0,2,2,0,0,2,1,3,-66.67,0,0,0,0,-,0,0,1,0,0,0,1,1,0
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,8,Subasi Burutay,-,OH,2,1,1,0,-,28.57,1,0,0,1,100,1,0,1,2,50,0,0,4,4,0,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,9,Lagumdzija Mirza,-,O,2,1,1,0,-,25,1,0,1,2,50,1,0,0,1,100,0,1,0,1,-100,1,2,5,8,-12.5,1,0,1,100,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,10,Eksi Arslan,C,S,1,1,0,0,-,11.11,1,0,0,1,100,0,0,1,1,0,0,0,7,7,0,0,0,0,0,-,1,0,1,100,0,0,17,17,0
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,12,Lagumdzija Adis,-,O,5,2,2,1,-,7.14,2,3,4,9,-11.11,2,0,0,2,100,1,1,1,3,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,14,Gunes Faik Samet,-,MB,3,2,1,0,-,30,2,0,0,2,100,1,0,2,3,33.33,0,0,5,5,0,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2022,Men,2,2022/7/29,Quarter_Finals,Seoul,Korea,Türkiye,Qatar,3,1,25,25,22,25,-,23,16,25,15,-,SET 1,17,Yenipazar Murat,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
